user_id,mood_selected,message_text,stress_level,sleep_hours,work_pressure,social_support,energy_level,preferred_relief,sentiment_score,task1,task2,task3,task4
199,overthinking,My brain won't switch off from constant thinking.,9,7.0,4,10,6,light_humor,0.15,short_walk,deep_breathing,listen_music,mindfulness_exercise
200,lonely,I feel like I don't have anyone to talk to today.,10,4.2,6,8,9,guided_steps,0.52,write_journal,call_friend,digital_detox,mindfulness_exercise
201,anxious,I feel nervous about what might happen later today.,5,5.3,7,3,3,quick_exercises,-0.23,stretch_body,write_journal,positive_affirmation,gratitude_list
202,anxious,My heart is racing and I can't calm down.,6,8.6,7,1,1,guided_steps,-0.78,deep_breathing,drink_tea,listen_music,short_walk
203,lonely,I wish someone understood how I feel.,9,8.1,3,4,5,quotes,0.01,drink_tea,deep_breathing,gratitude_list,stretch_body
204,stressed,I feel pressure from work and my mind won't slow down.,4,5.2,6,6,4,suggestions,-0.13,positive_affirmation,drink_water,deep_breathing,short_walk
205,stressed,I feel pressure from work and my mind won't slow down.,3,3.9,4,1,4,light_humor,0.56,drink_water,short_walk,stretch_body,positive_affirmation
206,burned_out,I can't focus anymore and everything feels tiring.,7,6.3,2,1,10,quick_exercises,0.25,positive_affirmation,short_walk,call_friend,gratitude_list
207,overthinking,I can't stop thinking about past mistakes.,5,3.5,10,6,1,light_humor,-0.38,gratitude_list,positive_affirmation,mindfulness_exercise,short_walk
208,angry,I'm really upset and it's hard to calm down.,8,6.7,3,8,6,guided_steps,-0.94,call_friend,nature_break,drink_water,deep_breathing
209,burned_out,I can't focus anymore and everything feels tiring.,3,8.1,9,7,10,guided_steps,0.01,mindfulness_exercise,short_walk,watch_funny_video,drink_tea
210,overthinking,I can't stop thinking about past mistakes.,7,4.0,4,5,2,guided_steps,0.33,5_min_meditation,positive_affirmation,mindfulness_exercise,digital_detox
211,lonely,I feel isolated even when people are around.,7,8.4,1,4,10,quotes,-0.85,write_journal,5_min_meditation,digital_detox,listen_music
212,stressed,I keep thinking about everything I have to do and it's exhausting.,1,7.8,9,8,2,guided_steps,0.92,call_friend,drink_tea,write_journal,drink_water
213,sad,I feel emotionally drained and down.,9,7.7,3,7,6,guided_steps,0.38,5_min_meditation,deep_breathing,positive_affirmation,stretch_body
214,sad,Everything feels heavy and I just want to stay quiet.,6,4.7,10,3,6,suggestions,0.74,5_min_meditation,nature_break,call_friend,write_journal
215,lonely,I feel like I don't have anyone to talk to today.,3,6.2,1,4,9,light_humor,0.16,write_journal,drink_water,positive_affirmation,deep_breathing
216,lonely,I feel isolated even when people are around.,6,5.8,6,6,6,light_humor,-0.83,deep_breathing,5_min_meditation,digital_detox,drink_tea
217,overthinking,My brain won't switch off from constant thinking.,1,7.0,4,3,8,quotes,-0.05,positive_affirmation,digital_detox,drink_water,watch_funny_video
218,anxious,I keep worrying about small things and can't focus.,1,4.7,1,4,9,light_humor,0.6,mindfulness_exercise,write_journal,deep_breathing,nature_break
219,anxious,I keep worrying about small things and can't focus.,7,5.6,1,2,6,quotes,0.27,positive_affirmation,nature_break,gratitude_list,deep_breathing
220,overthinking,I can't stop thinking about past mistakes.,9,4.8,2,10,5,quick_exercises,-0.05,short_walk,drink_tea,5_min_meditation,listen_music
221,burned_out,I have no energy left to deal with anything.,8,6.6,9,2,10,light_humor,0.27,digital_detox,deep_breathing,positive_affirmation,watch_funny_video
222,anxious,I feel tense and uneasy for no clear reason.,1,3.4,8,3,1,quotes,-0.77,watch_funny_video,short_walk,gratitude_list,mindfulness_exercise
223,stressed,My deadlines are piling up and I can't relax.,6,7.4,7,5,3,quick_exercises,0.04,call_friend,digital_detox,short_walk,listen_music
224,overthinking,My brain won't switch off from constant thinking.,7,4.0,1,2,7,suggestions,0.01,stretch_body,nature_break,digital_detox,short_walk
225,anxious,I feel nervous about what might happen later today.,9,8.4,5,8,9,light_humor,-0.31,drink_water,digital_detox,call_friend,drink_tea
226,burned_out,I can't focus anymore and everything feels tiring.,6,6.1,10,3,6,light_humor,0.84,gratitude_list,deep_breathing,call_friend,listen_music
227,lonely,I feel like I don't have anyone to talk to today.,1,7.4,9,5,5,quotes,-0.53,mindfulness_exercise,watch_funny_video,stretch_body,positive_affirmation
228,anxious,I feel nervous about what might happen later today.,7,4.6,5,2,3,guided_steps,0.51,5_min_meditation,call_friend,positive_affirmation,stretch_body
229,lonely,I wish someone understood how I feel.,2,6.3,6,4,6,guided_steps,0.87,positive_affirmation,deep_breathing,stretch_body,drink_water
230,angry,I can't stop thinking about something that made me angry.,2,6.9,6,3,10,quotes,0.26,digital_detox,write_journal,short_walk,positive_affirmation
231,overthinking,I can't stop thinking about past mistakes.,8,8.7,8,6,10,quick_exercises,-0.74,positive_affirmation,stretch_body,mindfulness_exercise,5_min_meditation
232,stressed,I feel pressure from work and my mind won't slow down.,8,3.9,3,4,8,suggestions,0.18,call_friend,deep_breathing,short_walk,listen_music
233,angry,I feel frustrated and irritated about what happened.,7,3.9,4,10,10,suggestions,-0.86,listen_music,drink_tea,digital_detox,write_journal
234,sad,I can't seem to shake this sadness.,2,8.4,10,2,7,guided_steps,-0.91,watch_funny_video,gratitude_list,deep_breathing,stretch_body
235,anxious,I feel nervous about what might happen later today.,10,6.2,7,8,7,suggestions,-0.34,positive_affirmation,listen_music,stretch_body,nature_break
236,lonely,I feel isolated even when people are around.,6,3.8,4,5,10,suggestions,-0.04,drink_water,mindfulness_exercise,listen_music,gratitude_list
237,sad,I feel really low today and don't have motivation.,7,6.5,7,8,8,quick_exercises,-0.15,drink_water,drink_tea,listen_music,nature_break
238,sad,Everything feels heavy and I just want to stay quiet.,4,3.1,8,2,6,guided_steps,-0.87,deep_breathing,short_walk,5_min_meditation,drink_tea
239,overthinking,My brain won't switch off from constant thinking.,1,5.9,10,3,5,quotes,-0.92,write_journal,stretch_body,drink_water,nature_break
240,sad,I feel emotionally drained and down.,4,4.4,10,10,5,suggestions,-0.93,mindfulness_exercise,digital_detox,call_friend,gratitude_list
241,stressed,My deadlines are piling up and I can't relax.,6,3.2,3,8,10,light_humor,0.04,gratitude_list,positive_affirmation,write_journal,nature_break
242,angry,I feel frustrated and irritated about what happened.,8,7.3,6,10,7,quick_exercises,-0.36,mindfulness_exercise,write_journal,drink_tea,nature_break
243,stressed,I have too many things to finish today and I feel overwhelmed.,2,7.4,1,9,3,quotes,-0.38,stretch_body,drink_water,deep_breathing,call_friend
244,sad,I feel emotionally drained and down.,6,4.8,1,2,8,guided_steps,-0.46,positive_affirmation,drink_water,nature_break,digital_detox
245,stressed,My deadlines are piling up and I can't relax.,1,8.6,5,10,5,quotes,0.97,write_journal,gratitude_list,watch_funny_video,digital_detox
246,overthinking,I keep analyzing everything too much.,8,8.5,4,10,9,light_humor,0.4,deep_breathing,positive_affirmation,listen_music,write_journal
247,angry,I feel frustrated and irritated about what happened.,9,7.5,4,7,4,quick_exercises,0.32,drink_water,nature_break,drink_tea,5_min_meditation
248,angry,I can't stop thinking about something that made me angry.,4,6.0,2,9,3,light_humor,0.06,deep_breathing,write_journal,positive_affirmation,digital_detox
249,burned_out,I feel completely burned out from work and responsibilities.,8,5.4,10,7,7,suggestions,-0.4,mindfulness_exercise,gratitude_list,call_friend,5_min_meditation
250,lonely,I miss having meaningful conversations.,6,5.2,10,9,5,guided_steps,-0.7,listen_music,drink_tea,deep_breathing,watch_funny_video
251,lonely,I feel isolated even when people are around.,1,5.4,3,10,6,quotes,-0.28,mindfulness_exercise,drink_tea,drink_water,write_journal
252,lonely,I feel like I don't have anyone to talk to today.,4,5.1,10,6,8,quick_exercises,0.46,call_friend,listen_music,digital_detox,5_min_meditation
253,anxious,My heart is racing and I can't calm down.,4,3.8,3,4,2,suggestions,-0.95,digital_detox,drink_tea,mindfulness_exercise,short_walk
254,lonely,I feel isolated even when people are around.,2,7.9,5,7,9,quotes,0.01,5_min_meditation,positive_affirmation,mindfulness_exercise,call_friend
255,sad,I feel really low today and don't have motivation.,3,4.1,4,10,6,quotes,0.2,gratitude_list,listen_music,drink_water,watch_funny_video
256,sad,I feel emotionally drained and down.,9,7.7,3,1,7,guided_steps,-0.19,stretch_body,drink_tea,nature_break,short_walk
257,burned_out,I can't focus anymore and everything feels tiring.,4,7.0,5,7,3,suggestions,-0.33,digital_detox,short_walk,drink_water,mindfulness_exercise
258,stressed,I have too many things to finish today and I feel overwhelmed.,1,8.5,6,8,4,light_humor,-0.14,gratitude_list,5_min_meditation,stretch_body,positive_affirmation
259,lonely,I miss having meaningful conversations.,7,6.4,3,8,10,quotes,-0.19,write_journal,mindfulness_exercise,positive_affirmation,watch_funny_video
260,sad,Everything feels heavy and I just want to stay quiet.,5,7.0,3,10,4,guided_steps,0.17,drink_tea,nature_break,mindfulness_exercise,positive_affirmation
261,lonely,I feel like I don't have anyone to talk to today.,5,7.0,9,1,7,guided_steps,-0.31,nature_break,deep_breathing,stretch_body,gratitude_list
262,anxious,I feel nervous about what might happen later today.,8,6.7,7,7,9,quick_exercises,0.93,nature_break,call_friend,deep_breathing,mindfulness_exercise
263,lonely,I miss having meaningful conversations.,1,8.3,1,6,2,quotes,0.97,gratitude_list,positive_affirmation,digital_detox,drink_water
264,sad,I can't seem to shake this sadness.,10,4.4,7,10,9,light_humor,0.35,deep_breathing,5_min_meditation,drink_tea,nature_break
265,stressed,I keep thinking about everything I have to do and it's exhausting.,2,5.3,10,2,5,guided_steps,-0.65,write_journal,deep_breathing,digital_detox,gratitude_list
266,stressed,I feel pressure from work and my mind won't slow down.,9,5.9,4,6,3,guided_steps,0.61,positive_affirmation,stretch_body,mindfulness_exercise,gratitude_list
267,sad,I feel really low today and don't have motivation.,1,5.9,4,6,1,light_humor,0.68,short_walk,deep_breathing,drink_water,digital_detox
268,angry,I feel tense and annoyed with everyone today.,3,3.3,3,9,7,quotes,-0.61,nature_break,listen_music,write_journal,drink_water
269,burned_out,I feel exhausted and mentally drained.,8,8.6,5,10,9,light_humor,-0.79,positive_affirmation,gratitude_list,watch_funny_video,nature_break
270,stressed,My deadlines are piling up and I can't relax.,10,4.8,6,10,5,quotes,-0.55,5_min_meditation,stretch_body,gratitude_list,listen_music
271,lonely,I feel like I don't have anyone to talk to today.,3,7.2,1,2,5,suggestions,0.85,short_walk,stretch_body,write_journal,5_min_meditation
272,burned_out,I have no energy left to deal with anything.,9,4.7,1,2,8,suggestions,0.64,deep_breathing,gratitude_list,5_min_meditation,mindfulness_exercise
273,sad,I can't seem to shake this sadness.,4,6.1,2,3,9,quotes,0.24,gratitude_list,stretch_body,digital_detox,5_min_meditation
274,anxious,I keep worrying about small things and can't focus.,10,8.0,1,7,3,light_humor,-0.55,digital_detox,nature_break,watch_funny_video,write_journal
275,burned_out,I feel exhausted and mentally drained.,2,7.0,1,10,5,quick_exercises,-0.18,drink_tea,5_min_meditation,watch_funny_video,call_friend
276,lonely,I feel like I don't have anyone to talk to today.,8,8.7,5,3,5,suggestions,-0.47,drink_tea,call_friend,digital_detox,listen_music
277,burned_out,I feel exhausted and mentally drained.,1,3.2,2,10,4,light_humor,-0.2,positive_affirmation,nature_break,digital_detox,gratitude_list
278,overthinking,My mind keeps replaying the same thoughts again and again.,9,6.4,2,7,8,quotes,-0.49,stretch_body,short_walk,gratitude_list,mindfulness_exercise
279,burned_out,I feel exhausted and mentally drained.,1,8.8,6,10,8,quick_exercises,0.91,listen_music,mindfulness_exercise,write_journal,positive_affirmation
280,burned_out,I feel completely burned out from work and responsibilities.,10,7.3,2,5,6,quick_exercises,0.06,write_journal,short_walk,call_friend,deep_breathing
281,anxious,I feel tense and uneasy for no clear reason.,9,6.0,9,2,9,suggestions,-0.25,short_walk,watch_funny_video,gratitude_list,nature_break
282,lonely,I feel like I don't have anyone to talk to today.,8,6.6,3,4,10,quotes,-0.11,write_journal,positive_affirmation,nature_break,digital_detox
283,angry,I feel tense and annoyed with everyone today.,8,4.2,5,1,4,guided_steps,0.1,drink_water,drink_tea,call_friend,stretch_body
284,overthinking,I keep analyzing everything too much.,6,6.3,4,6,9,quotes,0.2,positive_affirmation,drink_tea,deep_breathing,drink_water
285,anxious,I keep worrying about small things and can't focus.,9,5.1,2,2,1,guided_steps,-0.83,write_journal,gratitude_list,listen_music,stretch_body
286,sad,Everything feels heavy and I just want to stay quiet.,9,6.7,1,3,10,quotes,0.37,mindfulness_exercise,positive_affirmation,call_friend,stretch_body
287,anxious,I feel tense and uneasy for no clear reason.,9,8.4,9,9,6,suggestions,-0.73,drink_water,listen_music,mindfulness_exercise,digital_detox
288,sad,I can't seem to shake this sadness.,10,6.0,9,2,4,quotes,0.72,watch_funny_video,digital_detox,short_walk,mindfulness_exercise
289,angry,I feel tense and annoyed with everyone today.,5,3.7,1,10,9,quick_exercises,-0.66,5_min_meditation,call_friend,stretch_body,watch_funny_video
290,stressed,My deadlines are piling up and I can't relax.,4,6.8,7,1,6,quick_exercises,-0.19,call_friend,listen_music,5_min_meditation,drink_tea
291,anxious,I feel tense and uneasy for no clear reason.,7,6.8,1,1,10,guided_steps,-0.16,drink_water,nature_break,watch_funny_video,call_friend
292,angry,I can't stop thinking about something that made me angry.,4,3.2,3,8,3,quotes,-0.88,5_min_meditation,write_journal,mindfulness_exercise,watch_funny_video
293,overthinking,My brain won't switch off from constant thinking.,2,3.1,7,6,9,suggestions,-0.34,short_walk,call_friend,watch_funny_video,drink_water
294,overthinking,My mind keeps replaying the same thoughts again and again.,2,7.6,10,1,9,suggestions,0.14,digital_detox,listen_music,drink_water,positive_affirmation
295,burned_out,I can't focus anymore and everything feels tiring.,8,5.5,2,3,4,guided_steps,0.16,drink_water,stretch_body,gratitude_list,drink_tea
296,overthinking,My mind keeps replaying the same thoughts again and again.,4,3.7,10,5,9,suggestions,0.82,nature_break,short_walk,drink_tea,stretch_body
297,anxious,I feel nervous about what might happen later today.,10,3.6,3,8,5,quick_exercises,0.08,listen_music,drink_tea,short_walk,digital_detox
298,lonely,I miss having meaningful conversations.,7,4.8,4,8,4,quotes,-0.19,mindfulness_exercise,watch_funny_video,positive_affirmation,drink_tea
299,sad,I can't seem to shake this sadness.,8,6.2,10,5,5,light_humor,-0.64,write_journal,drink_water,5_min_meditation,drink_tea
300,lonely,I feel like I don't have anyone to talk to today.,1,5.8,3,2,4,suggestions,0.87,mindfulness_exercise,watch_funny_video,stretch_body,listen_music
301,burned_out,I feel completely burned out from work and responsibilities.,1,4.2,2,7,3,guided_steps,-0.01,write_journal,listen_music,positive_affirmation,watch_funny_video
302,overthinking,I keep analyzing everything too much.,4,8.8,10,5,5,guided_steps,-0.66,call_friend,gratitude_list,nature_break,positive_affirmation
